Genre,Reports,Age,Gpa,Year,Count,Gender,report_length,Priority,Category,Synthetic,Created_Date
Synthetic,Military deployment conflicting with final exams. Need alternative arrangements. This is an emergency,,,,,Unknown,101.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,URGENT: My financial aid was cancelled and I can't afford food/rent tomorrow. I'm desperate,,,,,Unknown,91.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,Help! My financial aid was cancelled and I can't afford food/rent tomorrow.,,,,,Unknown,75.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,My computer is won't turn on and the tech hub is closed/backlogged. I'm desperate,,,,,Unknown,81.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: EXPERIENCING SEVERE SEVERE HEADACHE DUE TO ACADEMIC STRESS. CAN'T FUNCTION.,,,,,Unknown,98.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,HELP!!! My therapist is unavailable and I'm in crisis within 24 hours.,,,,,Unknown,70.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: Severe chronic pain flare up. Need medication refill urgently.!!!,,,,,Unknown,88.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,URGENT: MY LAPTOP BROKE AND I CAN'T AFFORD REPLACEMENT FOR CLASS PARTICIPATION.,,,,,Unknown,79.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,PLEASE I'm homeless and sleeping at a friend's couch. Need immediate housing assistance.,,,,,Unknown,88.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,CRITICAL: Military deployment conflicting with final exams. Need alternative arrangements.!!!,,,,,Unknown,93.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE URGENT: Tuition payment failed. Registration is blocked and I can't attend class.,,,,,Unknown,88.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,PLEASE HELP: I'm a veteran experiencing PTSD flashbacks. Need support immediately. PLEASE,,,,,Unknown,89.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Military deployment conflicting with final exams. Need alternative arrangements. PLEASE,,,,,Unknown,87.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,I'm a veteran experiencing PTSD flashbacks. Need support immediately. PLEASE,,,,,Unknown,76.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Help! IMMEDIATE HELP NEEDED: I've been having suicidal thoughts and don't feel safe alone.,,,,,Unknown,90.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE IMMEDIATE HELP NEEDED: I was in a car accident and need medical documentation for academic accommodations.,,,,,Unknown,113.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,My thesis advisor quit/died/unresponsive with deadline in 2 days!!!,,,,,Unknown,67.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE HELP: I was injured playing sports and need medical documentation for academic accommodations. PLEASE,,,,,Unknown,108.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE HELP: I WAS FALSELY ACCUSED OF ACADEMIC DISHONESTY. HEARING IS IN 2 DAYS.,,,,,Unknown,80.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE My thesis advisor quit/died/unresponsive with deadline in 7 days.,,,,,Unknown,72.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,Help! My lab equipment broke and I can't afford replacement for online exams.,,,,,Unknown,77.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,DESPERATE: Domestic violence situation at student housing. Need safe housing now.,,,,,Unknown,81.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,Help! My thesis advisor quit/died/unresponsive with deadline in 5 days.,,,,,Unknown,71.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,The grading system shows I failed but I submitted everything. System glitch? This is an emergency,,,,,Unknown,97.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,I have autoimmune disease and my medication was lost/stolen.,,,,,Unknown,60.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,Help! EMERGENCY: Professor is refusing to accommodate my chronic pain despite documentation.,,,,,Unknown,92.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,URGENT: I'm in the middle of a panic attack and can't focus. I'm desperate,,,,,Unknown,74.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,I think I'm having a appendicitis. Can't breathe properly. I'm desperate,,,,,Unknown,72.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,The LMS crashed during my exam submission worth 49% of my grade!!!,,,,,Unknown,66.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,The exam proctoring software froze. I'm being flagged for cheating.!!!,,,,,Unknown,70.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: My campus housing is uninhabitable due to mold!!! Landlord won't fix it!!!,,,,,Unknown,97.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,EMERGENCY: Campus network authentication failed. Can't access any course materials.,,,,,Unknown,83.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Work study hours were cut. Now I can't afford basic necessities.!!!,,,,,Unknown,67.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,i'm was falsely accused of plagiarism. Hearing is today.,,,,,Unknown,56.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,Help! IMMEDIATE HELP NEEDED: I'm in the middle of a panic attack and can't submit my assignment.,,,,,Unknown,96.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,DESPERATE: i'm haven't paid rent and facing eviction in 7 days. No family support.,,,,,Unknown,82.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,I haven't paid rent and facing eviction in 7 days. No family support. I'm desperate,,,,,Unknown,83.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: I have asthma and my medication was lost/stolen.!!!,,,,,Unknown,74.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,EMERGENCY: Campus network authentication failed. Can't access any course materials.,,,,,Unknown,83.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,My thesis advisor quit/died/unresponsive with deadline in 14 days. I'm desperate,,,,,Unknown,80.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,EMERGENCY: My final project got corrupted/delivered 8 hours late due to technical issues. I'm desperate,,,,,Unknown,103.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,Help! I'm a veteran experiencing PTSD flashbacks. Need support immediately.,,,,,Unknown,75.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE HELP: My laptop was crashed right before midnight. This is an emergency,,,,,Unknown,78.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,I was in a car accident and need medical documentation for academic accommodations. PLEASE,,,,,Unknown,90.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,Help! Just experienced violent attack. Need trauma counseling now.,,,,,Unknown,66.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,DESPERATE: Severe asthma flare up. Need medication refill urgently. This is an emergency,,,,,Unknown,88.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,Domestic violence situation at dorm. Need safe housing now. PLEASE,,,,,Unknown,66.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: I received an academic warning but the appeal system is showing errors.!!!,,,,,Unknown,97.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: Suicidal thoughts!!! Need emergency mental health intervention now!!!,,,,,Unknown,92.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,URGENT: I'm a veteran experiencing PTSD flashbacks. Need support immediately. This is an emergency,,,,,Unknown,98.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,HELP!!! MENTAL HEALTH CRISIS: DEPRESSION. NEED COUNSELOR WITHIN IMMEDIATELY.,,,,,Unknown,76.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE HELP: My laptop was stolen right before midnight. I'm desperate,,,,,Unknown,70.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,My email account was hacked and assignments were deleted. PLEASE,,,,,Unknown,64.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,My financial aid was cancelled and i'm can't afford food/rent in 2 days.,,,,,Unknown,72.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: Campus network authentication failed!!! Can't access any course materials!!!,,,,,Unknown,99.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,PLEASE HELP: Military deployment conflicting with final exams. Need alternative arrangements.!!!,,,,,Unknown,96.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,DESPERATE: I have asthma and my medication was lost/stolen. This is an emergency,,,,,Unknown,80.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE Professor is refusing to accommodate my epilepsy despite documentation.,,,,,Unknown,78.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,My phone broke and i'm can't afford replacement for class participation.,,,,,Unknown,72.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,URGENT: Tuition payment failed. Registration is blocked and I can't attend class. I'm desperate,,,,,Unknown,95.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,I HAVEN'T EATEN IN 10 DAYS. FOOD PANTRY IS CLOSED.,,,,,Unknown,50.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,i'mMMEDi'mATE HELP NEEDED: My campus housing lease was terminated unexpectedly. i'm need emergency housing within 24 hours.,,,,,Unknown,123.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,HELP!!! WiFi completely down in on campus during online placement test. I'm desperate,,,,,Unknown,85.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,PLEASE Scholarship was revoked due to documentation missing. Need emergency funding.,,,,,Unknown,84.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,PLEASE HELP: Eating disorder relapse!!! Need medical intervention within tomorrow!!!,,,,,Unknown,84.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,My medication ran out and I'm experiencing shaking.!!!,,,,,Unknown,54.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Roommate situation turned violent. I need to leave dorm tonight.,,,,,Unknown,64.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,Zoom/Synchronous class failed and I'm being marked absent.,,,,,Unknown,58.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,HELP!!! My thesis advisor quit/died/unresponsive with deadline in 5 days. This is an emergency,,,,,Unknown,94.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,DESPERATE: My computer is virus infected and the tech hub is closed/backlogged.,,,,,Unknown,79.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,BANK ACCOUNT WAS FROZEN/HACKED. I HAVE $20 TO MY NAME.,,,,,Unknown,54.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: All my files for research paper were deleted/corrupted today.,,,,,Unknown,84.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,URGENT: Zoom/Synchronous class failed and I'm being marked absent. PLEASE,,,,,Unknown,73.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Work study hours were cut. Now I can't afford basic necessities.,,,,,Unknown,64.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,HELP!!! My student housing lease was terminated unexpectedly. I need emergency housing immediately. PLEASE,,,,,Unknown,106.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,I was in a car accident and need medical documentation for academic accommodations. I'm desperate,,,,,Unknown,97.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,EMERGENCY: I was falsely accused of using AI. Hearing is within 24 hours. This is an emergency,,,,,Unknown,94.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,CRITICAL: Military deployment conflicting with final exams. Need alternative arrangements. PLEASE,,,,,Unknown,97.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,i'm got locked out of my student housing and all my belongings are inside. Need help immediately.,,,,,Unknown,97.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,Mental health crisis: panic attacks. Need counselor within today.,,,,,Unknown,65.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,International wire transfer failed. I'm stranded with no money. PLEASE,,,,,Unknown,70.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,My laptop was broken right before midnight. PLEASE,,,,,Unknown,50.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,CRITICAL: I'm experiencing difficulty breathing and the campus health center is closed. This is an emergency,,,,,Unknown,108.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE EMERGENCY: International student status at risk due to visa application denied. Need immediate help.,,,,,Unknown,107.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,DESPERATE: JUST EXPERIENCED SEXUAL ASSAULT. NEED TRAUMA COUNSELING NOW.,,,,,Unknown,71.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE PLEASE HELP: I haven't paid rent and facing eviction in 5 days. No family support.,,,,,Unknown,89.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: THE EXAM PROCTORING SOFTWARE CRASHED. I'M BEING FLAGGED FOR CHEATING.,,,,,Unknown,92.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,I was falsely accused of academic dishonesty. Hearing is in 2 days.!!!,,,,,Unknown,70.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE HELP: Bank account was frozen/hacked. I have $200 to my name.!!!,,,,,Unknown,71.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,PLEASE HELP: I have autoimmune disease and my medication was lost/stolen. I'm desperate,,,,,Unknown,87.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: Graduation is in 3 weeks and I just found out I'm missing credit hours!!!,,,,,Unknown,96.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE HELP: MY CALCULATOR BROKE AND I CAN'T AFFORD REPLACEMENT FOR ONLINE EXAMS.,,,,,Unknown,81.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,WiFi completely down in in my car during online final.,,,,,Unknown,54.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,HELP!!! I'm in the middle of a panic attack and can't focus. This is an emergency,,,,,Unknown,81.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,URGENT: Unexpected medical procedure cost $0. Now can't afford rent/food. PLEASE,,,,,Unknown,80.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,DESPERATE: Zoom/Synchronous class failed and I'm being marked absent. I'm desperate,,,,,Unknown,83.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,I'm having dissociation and need immediate counseling intervention.!!!,,,,,Unknown,70.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,I'm having dissociation and need immediate counseling intervention. I'm desperate,,,,,Unknown,81.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE HELP: I haven't eaten in 3 days. Food pantry is closed. This is an emergency,,,,,Unknown,83.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,URGENT: My computer is fried and the tech hub is closed/backlogged.!!!,,,,,Unknown,70.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,URGENT: The exam proctoring software froze. I'm being flagged for cheating.!!!,,,,,Unknown,78.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,CRITICAL: WiFi completely down in at a friend's couch during online online proctored exam. PLEASE,,,,,Unknown,97.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Help! IMMEDIATE HELP NEEDED: International student status at risk due to SEVIS terminated. Need immediate help.,,,,,Unknown,111.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,URGENT: My financial aid was cancelled and I can't afford food/rent today!!!,,,,,Unknown,76.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,CRi'mTi'mCAL: Just experienced loss of loved one. Need trauma counseling now.,,,,,Unknown,77.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,CRITICAL: Eating disorder relapse. Need medical intervention within in 2 days. PLEASE,,,,,Unknown,85.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Work study hours were cut. Now I can't afford basic necessities.!!!,,,,,Unknown,67.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,Help! DESPERATE: My scholarship housing was revoked without notice. I'm on the street immediately.,,,,,Unknown,98.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,Help! IMMEDIATE HELP NEEDED: My final project got corrupted/delivered 5 hours late due to technical issues.,,,,,Unknown,107.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE HELP: I'm in the middle of a panic attack and can't focus. This is an emergency,,,,,Unknown,86.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Help! I was falsely accused of academic dishonesty. Hearing is in 2 days.,,,,,Unknown,73.0,HIGH,academic_crisis,True,2026-03-26
